The United States of America, Life tables (period 1x1), Total	Last modified: 02 Jun 2022;  Methods Protocol: v6 (2017)

  Year          Age         mx       qx    ax      lx      dx      Lx       Tx     ex
  1933          71      0.05953  0.05781  0.50   43487    2514   42230   413464   9.51
  1933          72      0.06473  0.06270  0.50   40973    2569   39689   371234   9.06
  1933          73      0.06959  0.06725  0.50   38404    2583   37113   331545   8.63
  1933          74      0.07384  0.07121  0.50   35821    2551   34546   294433   8.22
  1933          75      0.07722  0.07435  0.50   33270    2474   32034   259887   7.81
  1933          76      0.08347  0.08013  0.50   30797    2468   29563   227853   7.40
  1933          77      0.09084  0.08690  0.50   28329    2462   27098   198290   7.00
  1933          78      0.09941  0.09470  0.50   25867    2450   24643   171192   6.62
  1933          79      0.10906  0.10342  0.50   23418    2422   22207   146549   6.26
  1933          80      0.11774  0.11119  0.50   20996    2335   19829   124343   5.92
  1933          81      0.12863  0.12086  0.50   18661    2255   17534   104514   5.60
  1933          82      0.13981  0.13068  0.50   16406    2144   15334    86980   5.30
  1933          83      0.15130  0.14066  0.50   14262    2006   13259    71646   5.02
  1933          84      0.16313  0.15083  0.50   12256    1849   11332    58387   4.76
  1933          85      0.17519  0.16108  0.50   10407    1676    9569    47055   4.52
  1933          86      0.18836  0.17215  0.50    8731    1503    7980    37486   4.29
  1933          87      0.20298  0.18427  0.50    7228    1332    6562    29507   4.08
  1933          88      0.21839  0.19689  0.50    5896    1161    5316    22945   3.89
  1933          89      0.23355  0.20913  0.50    4735     990    4240    17629   3.72
  1933          90      0.24728  0.22007  0.50    3745     824    3333    13389   3.58
  1933          91      0.25847  0.22889  0.50    2921     669    2587    10056   3.44
  1933          92      0.26695  0.23552  0.50    2252     530    1987     7470   3.32
  1933          93      0.27292  0.24015  0.50    1722     413    1515     5482   3.18
  1933          94      0.27763  0.24379  0.50    1308     319    1149     3967   3.03
  1933          95      0.31371  0.27118  0.50     989     268     855     2819   2.85
  1933          96      0.33102  0.28401  0.50     721     205     619     1963   2.72
  1933          97      0.34880  0.29700  0.50     516     153     440     1345   2.60
  1933          98      0.36702  0.31011  0.50     363     113     307      905   2.49
  1933          99      0.38563  0.32330  0.50     250      81     210      598   2.39
  1933         100      0.40460  0.33652  0.50     169      57     141      388   2.29
  1933         101      0.42386  0.34974  0.50     112      39      93      248   2.20
  1933         102      0.44336  0.36291  0.50      73      27      60      155   2.12
  1933         103      0.46304  0.37599  0.50      47      18      38       95   2.04
  1933         104      0.48285  0.38895  0.50      29      11      23       57   1.96
  1933         105      0.50272  0.40174  0.50      18       7      14       34   1.90
  1933         106      0.52260  0.41433  0.50      11       4       8       19   1.83
  1933         107      0.54241  0.42669  0.50       6       3       5       11   1.78
  1933         108      0.56209  0.43878  0.50       4       2       3        6   1.73
  1933         109      0.58160  0.45057  0.50       2       1       2        3   1.69
  1933         110+     0.60086  1.00000  1.66       1       1       2        2   1.66
  1934           0      0.06849  0.06526  0.28  100000    6526   95293  6018702  60.19
  1934           1      0.01056  0.01050  0.50   93474     982   92983  5923409  63.37
  1934           2      0.00485  0.00484  0.50   92492     448   92268  5830426  63.04
  1934           3      0.00323  0.00322  0.50   92044     297   91896  5738158  62.34
  1934           4      0.00245  0.00245  0.50   91747     225   91635  5646262  61.54
  1934           5      0.00203  0.00203  0.50   91523     185   91430  5554627  60.69
  1934           6      0.00182  0.00182  0.50   91337     166   91254  5463197  59.81
  1934           7      0.00165  0.00165  0.50   91171     150   91096  5371942  58.92
  1934           8      0.00151  0.00151  0.50   91021     137   90952  5280846  58.02
  1934           9      0.00139  0.00139  0.50   90884     126   90821  5189894  57.10
  1934          10      0.00131  0.00131  0.50   90758     119   90698  5099073  56.18
  1934          11      0.00128  0.00128  0.50   90639     116   90581  5008375  55.26
  1934          12      0.00131  0.00130  0.50   90523     118   90464  4917794  54.33
  1934          13      0.00141  0.00141  0.50   90405     127   90342  4827329  53.40
  1934          14      0.00159  0.00159  0.50   90278     143   90206  4736988  52.47
  1934          15      0.00182  0.00182  0.50   90134     164   90052  4646782  51.55
  1934          16      0.00207  0.00207  0.50   89970     186   89877  4556730  50.65
  1934          17      0.00230  0.00230  0.50   89784     207   89681  4466852  49.75
  1934          18      0.00253  0.00253  0.50   89578     227   89464  4377171  48.86
  1934          19      0.00276  0.00276  0.50   89351     246   89228  4287707  47.99
  1934          20      0.00299  0.00298  0.50   89105     266   88972  4198479  47.12
  1934          21      0.00318  0.00318  0.50   88839     282   88698  4109507  46.26
  1934          22      0.00334  0.00334  0.50   88557     296   88409  4020810  45.40
  1934          23      0.00347  0.00347  0.50   88261     306   88108  3932401  44.55
  1934          24      0.00356  0.00355  0.50   87955     313   87799  3844293  43.71
  1934          25      0.00361  0.00361  0.50   87642     316   87484  3756495  42.86
  1934          26      0.00367  0.00366  0.50   87326     320   87166  3669010  42.01
  1934          27      0.00374  0.00373  0.50   87007     325   86844  3581844  41.17
  1934          28      0.00382  0.00381  0.50   86682     331   86517  3494999  40.32
  1934          29      0.00391  0.00391  0.50   86351     337   86183  3408483  39.47
  1934          30      0.00402  0.00401  0.50   86014     345   85842  3322300  38.63
  1934          31      0.00416  0.00415  0.50   85669     356   85491  3236458  37.78
  1934          32      0.00434  0.00433  0.50   85314     369   85129  3150967  36.93
  1934          33      0.00455  0.00454  0.50   84945     386   84752  3065838  36.09
  1934          34      0.00481  0.00480  0.50   84559     406   84356  2981086  35.25
  1934          35      0.00511  0.00510  0.50   84153     429   83938  2896731  34.42
  1934          36      0.00540  0.00539  0.50   83724     451   83498  2812793  33.60
  1934          37      0.00566  0.00564  0.50   83272     470   83038  2729295  32.78
  1934          38      0.00588  0.00586  0.50   82803     485   82560  2646257  31.96
  1934          39      0.00609  0.00607  0.50   82318     499   82068  2563697  31.14
  1934          40      0.00631  0.00629  0.50   81818     514   81561  2481629  30.33
  1934          41      0.00658  0.00656  0.50   81304     534   81037  2400068  29.52
  1934          42      0.00696  0.00693  0.50   80770     560   80490  2319031  28.71
  1934          43      0.00743  0.00740  0.50   80210     594   79913  2238541  27.91
  1934          44      0.00798  0.00794  0.50   79616     633   79300  2158628  27.11
  1934          45      0.00858  0.00854  0.50   78984     675   78646  2079328  26.33
  1934          46      0.00924  0.00919  0.50   78309     720   77949  2000682  25.55
  1934          47      0.00994  0.00989  0.50   77589     767   77205  1922733  24.78
  1934          48      0.01070  0.01064  0.50   76822     818   76413  1845527  24.02
  1934          49      0.01155  0.01148  0.50   76004     873   75568  1769115  23.28
  1934          50      0.01247  0.01240  0.50   75131     931   74666  1693547  22.54
  1934          51      0.01338  0.01329  0.50   74200     986   73707  1618881  21.82
  1934          52      0.01423  0.01413  0.50   73213    1034   72696  1545175  21.11
  1934          53      0.01500  0.01489  0.50   72179    1074   71642  1472479  20.40
  1934          54      0.01569  0.01557  0.50   71105    1107   70551  1400837  19.70
  1934          55      0.01636  0.01622  0.50   69998    1136   69430  1330285  19.00
  1934          56      0.01724  0.01709  0.50   68862    1177   68274  1260855  18.31
  1934          57      0.01843  0.01826  0.50   67685    1236   67068  1192581  17.62
  1934          58      0.01997  0.01977  0.50   66450    1314   65793  1125514  16.94
  1934          59      0.02190  0.02166  0.50   65136    1411   64430  1059721  16.27
  1934          60      0.02416  0.02387  0.50   63725    1521   62964   995291  15.62
  1934          61      0.02644  0.02609  0.50   62204    1623   61392   932327  14.99
  1934          62      0.02863  0.02822  0.50   60581    1710   59726   870934  14.38
  1934          63      0.03072  0.03025  0.50   58871    1781   57980   811209  13.78
  1934          64      0.03273  0.03220  0.50   57090    1839   56171   753228  13.19
  1934          65      0.03475  0.03415  0.50   55251    1887   54308   697058  12.62
  1934          66      0.03716  0.03648  0.50   53364    1947   52391   642750  12.04
  1934          67      0.04018  0.03939  0.50   51418    2026   50405   590359  11.48
  1934          68      0.04394  0.04299  0.50   49392    2124   48330   539954  10.93
  1934          69      0.04851  0.04736  0.50   47269    2239   46149   491624  10.40
  1934          70      0.05389  0.05248  0.50   45030    2363   43849   445475   9.89
  1934          71      0.05955  0.05783  0.50   42667    2467   41433   401626   9.41
  1934          72      0.06512  0.06307  0.50   40200    2535   38932   360193   8.96
  1934          73      0.07050  0.06810  0.50   37665    2565   36382   321261   8.53
  1934          74      0.07579  0.07302  0.50   35100    2563   33818   284879   8.12
  1934          75      0.07872  0.07574  0.50   32537    2464   31304   251061   7.72
  1934          76      0.08551  0.08200  0.50   30072    2466   28839   219756   7.31
  1934          77      0.09322  0.08907  0.50   27606    2459   26377   190917   6.92
  1934          78      0.10196  0.09702  0.50   25147    2440   23928   164540   6.54
  1934          79      0.11168  0.10578  0.50   22708    2402   21507   140613   6.19
  1934          80      0.11975  0.11298  0.50   20306    2294   19159   119106   5.87
  1934          81      0.13068  0.12267  0.50   18012    2209   16907    99947   5.55
  1934          82      0.14202  0.13260  0.50   15802    2095   14754    83040   5.26
  1934          83      0.15336  0.14244  0.50   13707    1952   12730    68286   4.98
  1934          84      0.16454  0.15203  0.50   11754    1787   10861    55556   4.73
  1934          85      0.17585  0.16164  0.50    9967    1611    9162    44695   4.48
  1934          86      0.18828  0.17208  0.50    8356    1438    7637    35533   4.25
  1934          87      0.20248  0.18386  0.50    6918    1272    6282    27896   4.03
  1934          88      0.21832  0.19683  0.50    5646    1111    5091    21614   3.83
  1934          89      0.23496  0.21026  0.50    4535     953    4058    16523   3.64
  1934          90      0.25153  0.22343  0.50    3581     800    3181    12465   3.48
  1934          91      0.26666  0.23529  0.50    2781     654    2454     9284   3.34
  1934          92      0.27881  0.24470  0.50    2127     520    1867     6830   3.21
  1934          93      0.28682  0.25085  0.50    1606     403    1405     4963   3.09
  1934          94      0.29141  0.25435  0.50    1203     306    1050     3559   2.96
  1934          95      0.32028  0.27607  0.50     897     248     773     2508   2.80
  1934          96      0.33810  0.28921  0.50     650     188     556     1735   2.67
  1934          97      0.35639  0.30249  0.50     462     140     392     1179   2.55
  1934          98      0.37512  0.31588  0.50     322     102     271      787   2.44
  1934          99      0.39425  0.32933  0.50     220      73     184      516   2.34
  1934         100      0.41371  0.34280  0.50     148      51     122      332   2.25
  1934         101      0.43346  0.35625  0.50      97      35      80      209   2.16
  1934         102      0.45343  0.36963  0.50      63      23      51      130   2.07
  1934         103      0.47356  0.38290  0.50      39      15      32       79   2.00
  1934         104      0.49379  0.39602  0.50      24      10      20       47   1.92
  1934         105      0.51405  0.40894  0.50      15       6      12       27   1.86
  1934         106      0.53428  0.42164  0.50       9       4       7       16   1.80
  1934         107      0.55441  0.43408  0.50       5       2       4        9   1.74
  1934         108      0.57437  0.44622  0.50       3       1       2        5   1.69
  1934         109      0.59410  0.45804  0.50       2       1       1        3   1.65
  1934         110+     0.61355  1.00000  1.63       1       1       1        1   1.63
  1935           0      0.06151  0.05881  0.25  100000    5881   95613  6090584  60.91
  1935           1      0.00891  0.00887  0.50   94119     835   93701  5994971  63.70
  1935           2      0.00415  0.00414  0.50   93284     386   93091  5901269  63.26
  1935           3      0.00298  0.00298  0.50   92898     276   92760  5808178  62.52
  1935           4      0.00240  0.00240  0.50   92622     222   92510  5715419  61.71
  1935           5      0.00201  0.00201  0.50   92399     185   92306  5622908  60.85
  1935           6      0.00180  0.00180  0.50   92214     166   92131  5530602  59.98
  1935           7      0.00162  0.00162  0.50   92048     149   91973  5438471  59.08
  1935           8      0.00147  0.00147  0.50   91899     135   91831  5346498  58.18
  1935           9      0.00137  0.00137  0.50   91764     126   91701  5254666  57.26
  1935          10      0.00131  0.00131  0.50   91638     120   91578  5162965  56.34
  1935          11      0.00130  0.00129  0.50   91518     118   91459  5071387  55.41
  1935          12      0.00134  0.00134  0.50   91400     122   91339  4979928  54.49
  1935          13      0.00143  0.00143  0.50   91278     131   91213  4888589  53.56
  1935          14      0.00160  0.00160  0.50   91147     145   91075  4797377  52.63
  1935          15      0.00182  0.00182  0.50   91002     166   90919  4706302  51.72
  1935          16      0.00206  0.00206  0.50   90836     187   90743  4615383  50.81
  1935          17      0.00229  0.00229  0.50   90649     208   90545  4524640  49.91
  1935          18      0.00251  0.00251  0.50   90442     227   90328  4434095  49.03
  1935          19      0.00272  0.00271  0.50   90215     245   90092  4343766  48.15
  1935          20      0.00292  0.00291  0.50   89970     262   89839  4253674  47.28
  1935          21      0.00309  0.00309  0.50   89708     277   89570  4163835  46.42
  1935          22      0.00325  0.00324  0.50   89431     290   89286  4074265  45.56
  1935          23      0.00338  0.00338  0.50   89141     301   88991  3984979  44.70
  1935          24      0.00350  0.00349  0.50   88840     310   88685  3895988  43.85
  1935          25      0.00359  0.00358  0.50   88530     317   88372  3807303  43.01
  1935          26      0.00367  0.00367  0.50   88213     323   88052  3718931  42.16
  1935          27      0.00375  0.00374  0.50   87890     329   87725  3630879  41.31
  1935          28      0.00382  0.00381  0.50   87561     334   87394  3543154  40.47
  1935          29      0.00388  0.00387  0.50   87227     338   87058  3455760  39.62
  1935          30      0.00394  0.00394  0.50   86889     342   86718  3368702  38.77
  1935          31      0.00405  0.00404  0.50   86547     350   86372  3281984  37.92
  1935          32      0.00421  0.00421  0.50   86197     363   86016  3195612  37.07
  1935          33      0.00444  0.00443  0.50   85835     380   85644  3109596  36.23
  1935          34      0.00473  0.00472  0.50   85454     403   85253  3023952  35.39
  1935          35      0.00508  0.00507  0.50   85051     431   84836  2938699  34.55
  1935          36      0.00543  0.00541  0.50   84620     458   84391  2853863  33.73
  1935          37      0.00574  0.00573  0.50   84162     482   83921  2769472  32.91
  1935          38      0.00600  0.00598  0.50   83680     501   83429  2685552  32.09
  1935          39      0.00621  0.00619  0.50   83179     515   82922  2602122  31.28
  1935          40      0.00639  0.00637  0.50   82664     526   82401  2519201  30.48
  1935          41      0.00660  0.00658  0.50   82138     541   81868  2436799  29.67
  1935          42      0.00690  0.00688  0.50   81597     561   81317  2354932  28.86
  1935          43      0.00731  0.00729  0.50   81036     590   80741  2273615  28.06
  1935          44      0.00784  0.00781  0.50   80446     629   80131  2192874  27.26
  1935          45      0.00847  0.00843  0.50   79817     673   79481  2112743  26.47
  1935          46      0.00913  0.00909  0.50   79144     720   78784  2033262  25.69
  1935          47      0.00984  0.00979  0.50   78425     768   78041  1954478  24.92
  1935          48      0.01056  0.01051  0.50   77657     816   77249  1876437  24.16
  1935          49      0.01133  0.01126  0.50   76841     866   76408  1799188  23.41
  1935          50      0.01215  0.01207  0.50   75975     917   75517  1722780  22.68
  1935          51      0.01300  0.01291  0.50   75058     969   74574  1647263  21.95
  1935          52      0.01387  0.01377  0.50   74089    1020   73579  1572689  21.23
  1935          53      0.01473  0.01463  0.50   73068    1069   72534  1499111  20.52
  1935          54      0.01558  0.01546  0.50   72000    1113   71443  1426576  19.81
  1935          55      0.01645  0.01631  0.50   70887    1156   70308  1355133  19.12
  1935          56      0.01742  0.01727  0.50   69730    1204   69128  1284825  18.43
  1935          57      0.01856  0.01839  0.50   68526    1260   67896  1215697  17.74
  1935          58      0.01991  0.01971  0.50   67265    1326   66603  1147801  17.06
  1935          59      0.02148  0.02125  0.50   65940    1401   65239  1081199  16.40
  1935          60      0.02328  0.02302  0.50   64538    1485   63795  1015960  15.74
  1935          61      0.02526  0.02495  0.50   63053    1573   62266   952165  15.10
  1935          62      0.02740  0.02703  0.50   61480    1662   60649   889898  14.47
  1935          63      0.02972  0.02928  0.50   59818    1752   58942   829250  13.86
  1935          64      0.03225  0.03174  0.50   58066    1843   57145   770308  13.27
  1935          65      0.03502  0.03442  0.50   56223    1935   55256   713163  12.68
  1935          66      0.03794  0.03723  0.50   54288    2021   53277   657908  12.12
  1935          67      0.04106  0.04023  0.50   52267    2103   51215   604630  11.57
  1935          68      0.04448  0.04351  0.50   50164    2183   49072   553415  11.03
  1935          69      0.04823  0.04709  0.50   47981    2259   46851   504342  10.51
  1935          70      0.05236  0.05102  0.50   45722    2333   44555   457491  10.01
  1935          71      0.05707  0.05548  0.50   43389    2407   42185   412936   9.52
  1935          72      0.06236  0.06047  0.50   40981    2478   39742   370751   9.05
  1935          73      0.06808  0.06584  0.50   38503    2535   37236   331008   8.60
  1935          74      0.07428  0.07162  0.50   35968    2576   34680   293772   8.17
  1935          75      0.07814  0.07520  0.50   33392    2511   32137   259092   7.76
  1935          76      0.08567  0.08215  0.50   30881    2537   29613   226956   7.35
  1935          77      0.09378  0.08958  0.50   28344    2539   27075   197343   6.96
  1935          78      0.10232  0.09734  0.50   25805    2512   24549   170268   6.60
  1935          79      0.11112  0.10527  0.50   23293    2452   22067   145719   6.26
  1935          80      0.11704  0.11057  0.50   20841    2304   19689   123652   5.93
  1935          81      0.12673  0.11918  0.50   18537    2209   17432   103963   5.61
  1935          82      0.13741  0.12858  0.50   16328    2099   15278    86531   5.30
  1935          83      0.14890  0.13859  0.50   14228    1972   13242    71253   5.01
  1935          84      0.16102  0.14903  0.50   12256    1827   11343    58011   4.73
  1935          85      0.17412  0.16018  0.50   10430    1671    9595    46668   4.47
  1935          86      0.18858  0.17233  0.50    8759    1510    8004    37073   4.23
  1935          87      0.20459  0.18560  0.50    7250    1346    6577    29069   4.01
  1935          88      0.22185  0.19969  0.50    5904    1179    5315    22492   3.81
  1935          89      0.23898  0.21348  0.50    4725    1009    4221    17177   3.64
  1935          90      0.25377  0.22520  0.50    3716     837    3298    12956   3.49
  1935          91      0.26597  0.23476  0.50    2880     676    2542     9658   3.35
  1935          92      0.27531  0.24200  0.50    2204     533    1937     7117   3.23
  1935          93      0.28020  0.24577  0.50    1670     411    1465     5180   3.10
  1935          94      0.28236  0.24743  0.50    1260     312    1104     3715   2.95
  1935          95      0.32438  0.27911  0.50     948     265     816     2611   2.75
  1935          96      0.34316  0.29290  0.50     683     200     583     1795   2.63
  1935          97      0.36246  0.30685  0.50     483     148     409     1212   2.51
  1935          98      0.38224  0.32091  0.50     335     107     281      803   2.40
  1935          99      0.40244  0.33503  0.50     227      76     189      522   2.29
  1935         100      0.42300  0.34915  0.50     151      53     125      332   2.20
  1935         101      0.44384  0.36323  0.50      98      36      81      207   2.11
  1935         102      0.46491  0.37722  0.50      63      24      51      127   2.02
  1935         103      0.48612  0.39107  0.50      39      15      31       76   1.95
  1935         104      0.50740  0.40472  0.50      24      10      19       45   1.87
  1935         105      0.52868  0.41814  0.50      14       6      11       26   1.81
  1935         106      0.54987  0.43129  0.50       8       4       6       14   1.75
  1935         107      0.57090  0.44412  0.50       5       2       4        8   1.69
  1935         108      0.59170  0.45661  0.50       3       1       2        4   1.64
  1935         109      0.61219  0.46872  0.50       1       1       1        2   1.61
  1935         110+     0.63231  1.00000  1.58       1       1       1        1   1.58
  1936           0      0.06278  0.05998  0.26  100000    5998   95552  6035110  60.35
  1936           1      0.00883  0.00879  0.50   94002     826   93588  5939557  63.19
  1936           2      0.00424  0.00423  0.50   93175     394   92978  5845969  62.74
  1936           3      0.00285  0.00285  0.50   92781     264   92649  5752991  62.01
  1936           4      0.00227  0.00227  0.50   92517     210   92412  5660342  61.18
  1936           5      0.00189  0.00188  0.50   92307     174   92220  5567930  60.32
  1936           6      0.00170  0.00170  0.50   92133     157   92055  5475710  59.43
  1936           7      0.00155  0.00155  0.50   91976     142   91905  5383656  58.53
  1936           8      0.00142  0.00142  0.50   91834     130   91769  5291751  57.62
  1936           9      0.00132  0.00132  0.50   91704     121   91643  5199982  56.70
  1936          10      0.00126  0.00126  0.50   91583     115   91525  5108339  55.78
  1936          11      0.00126  0.00125  0.50   91467     115   91410  5016814  54.85
  1936          12      0.00131  0.00131  0.50   91353     120   91293  4925404  53.92
  1936          13      0.00143  0.00143  0.50   91233     130   91168  4834111  52.99
  1936          14      0.00161  0.00161  0.50   91103     146   91029  4742943  52.06
  1936          15      0.00185  0.00185  0.50   90956     168   90872  4651914  51.14
  1936          16      0.00212  0.00211  0.50   90788     192   90692  4561042  50.24
  1936          17      0.00237  0.00237  0.50   90596     215   90488  4470350  49.34
  1936          18      0.00261  0.00261  0.50   90381     236   90263  4379861  48.46
  1936          19      0.00283  0.00282  0.50   90145     254   90018  4289598  47.59
  1936          20      0.00301  0.00301  0.50   89891     270   89756  4199580  46.72
  1936          21      0.00317  0.00317  0.50   89621     284   89479  4109824  45.86
  1936          22      0.00332  0.00331  0.50   89337     296   89189  4020345  45.00
  1936          23      0.00344  0.00344  0.50   89041     306   88888  3931156  44.15
  1936          24      0.00355  0.00355  0.50   88735     315   88578  3842269  43.30
  1936          25      0.00365  0.00365  0.50   88420     322   88259  3753691  42.45
  1936          26      0.00374  0.00374  0.50   88098     329   87933  3665432  41.61
  1936          27      0.00382  0.00382  0.50   87769     335   87601  3577499  40.76
  1936          28      0.00390  0.00389  0.50   87434     340   87264  3489898  39.91
  1936          29      0.00396  0.00395  0.50   87094     344   86922  3402634  39.07
  1936          30      0.00402  0.00401  0.50   86749     348   86576  3315712  38.22
  1936          31      0.00412  0.00411  0.50   86402     355   86224  3229137  37.37
  1936          32      0.00429  0.00428  0.50   86046     368   85862  3142913  36.53
  1936          33      0.00451  0.00450  0.50   85678     386   85485  3057051  35.68
  1936          34      0.00481  0.00480  0.50   85293     409   85088  2971565  34.84
  1936          35      0.00516  0.00515  0.50   84883     437   84665  2886477  34.01
  1936          36      0.00553  0.00552  0.50   84446     466   84213  2801812  33.18
  1936          37      0.00590  0.00588  0.50   83980     494   83733  2717599  32.36
  1936          38      0.00625  0.00623  0.50   83486     520   83226  2633866  31.55
  1936          39      0.00654  0.00652  0.50   82966     541   82696  2550640  30.74
  1936          40      0.00680  0.00678  0.50   82425     558   82146  2467944  29.94
  1936          41      0.00706  0.00704  0.50   81867     576   81579  2385798  29.14
  1936          42      0.00736  0.00733  0.50   81291     596   80993  2304219  28.35
  1936          43      0.00772  0.00769  0.50   80695     620   80385  2223226  27.55
  1936          44      0.00818  0.00815  0.50   80074     653   79748  2142841  26.76
  1936          45      0.00875  0.00871  0.50   79422     692   79076  2063093  25.98
  1936          46      0.00939  0.00935  0.50   78730     736   78362  1984017  25.20
  1936          47      0.01010  0.01005  0.50   77994     784   77602  1905655  24.43
  1936          48      0.01087  0.01081  0.50   77210     835   76792  1828054  23.68
  1936          49      0.01171  0.01164  0.50   76375     889   75931  1751261  22.93
  1936          50      0.01261  0.01253  0.50   75486     946   75013  1675330  22.19
  1936          51      0.01354  0.01345  0.50   74541    1003   74039  1600317  21.47
  1936          52      0.01449  0.01439  0.50   73538    1058   73009  1526278  20.75
  1936          53      0.01544  0.01532  0.50   72480    1111   71925  1453269  20.05
  1936          54      0.01635  0.01622  0.50   71369    1157   70791  1381344  19.35
